SMILES,Kow
CCOC(=O)C1=CC=CC(=C1)[N+]([O-])=O,2.35
CC1CCC(CC1O)C(C)=C,3.21
NC1=C(N)C=C(C=C1)C(O)=O,0.13
OC(=O)C1=CC(O)=C(C=C1)[N+]([O-])=O,1.98
NC1=C(C=CC(=C1)[N+]([O-])=O)C(O)=O,1.91
[O-][N+](=O)C1=CC(=CC=C1)C#N,1.17
OCC1=CC(=CC=C1)[N+]([O-])=O,1.21
CN(C)C1=CC(=CC=C1)[N+]([O-])=O,2.16
COC(=O)C1=CC=C(Br)C=C1,2.95
COC(=O)C1=CC=C(N)C=C1,1.37
COC(=O)C1=CC=C(C=C1)[N+]([O-])=O,1.89
CC1=CC=C(C=C1)C(N)=O,1.18
NC(=O)C1=CC=C(Cl)C=C1,1.55
NC(=O)C1=CC=C(O)C=C1,0.33
OC(=O)C1=CC=C(I)C=C1,3.02
CCC1=CC=C(C=C1)C(O)=O,2.89
OC(=O)C1=CC=C(C=C1)C#N,1.56
OC(=O)C1=CC=C(C=O)C=C1,1.76
[O-][N+](=O)C1=CC=C(C=C1)C#N,1.19
OCC1=CC=C(C=C1)[N+]([O-])=O,1.26
CC(C)C1=CC=C(C=C1)C(N)=O,2.14
NC(=O)C1=CC=C(C=C1)[N+]([O-])=O,0.82
CN(C)C1=CC=C(C=C1)C(O)=O,1.28
CCOC1=CC=C(C=C1)C(O)=O,2.39
CC(=O)OCC1=CC=C(C=C1)[N+]([O-])=O,1.73
CC1=CC=C(O1)C=O,0.67
COC1=CC=NC=C1,1
CCC1=CC(C)=CC=C1,3.98
CCC1=CC=CC(O)=C1,2.4
OCC1=CC(O)=CC=C1,0.49
CCC(=O)NC1=CC=CC=C1,1.61
[O-][N+](=O)C1=CC=C(OC2=CC=CC=C2)C=C1,3.92
OC1=CC=C(CC2=CC=C(O)C=C2)C=C1,2.91
CCNC(=O)NC1=CC=CC=C1,1.64
O=C(CC1=CC=CC=C1)NC1=CC=CC=C1,2.7
O=S(CC1=CC=CC=C1)CC1=CC=CC=C1,1.99
CCCCCC(=O)NC1=CC=CC=C1,3.28
CCOC1=CC=CC(O)=C1,1.98
OC(=O)CC1=CC(O)=CC=C1,0.85
CC(=O)NC1=CC(Br)=CC=C1,2.31
CC(=O)NC1=CC=CC(O)=C1,0.73
COC1=CC=C(C=O)C=C1O,0.97
CCCN(CCC)N=O,1.36
OCC(CON(=O)=O)ON(=O)=O,0.83
NC(=O)C=CC1=CC=CC=C1,1.43
NC(=O)OCC1=CC=CC=C1,1.2
CC(=O)COC1=CC=CC=C1,1.04
NC(=O)COC1=CC=CC=C1,0.76
ClCCC1=CC=CC=C1,2.95
CN=CC1=CC=CC=C1,1.64
N#CNC1=CC=CC=C1,1.87
[N-]=[N+]=NC1=CC=CC=C1,2.59
CCSC1=CC=CC=C1,3.2
[O-][N+](=O)CC1=CC=CC=C1,1.75
ClC(Cl)=NC1=CC=CC=C1,2.54
NC(=O)OC1=CC=CC=C1,1.08
CC1=CC=C(CC(O)=O)C=C1,1.86
CC(=O)NC1=CC=C(I)C=C1,2.71
CC1=CC=C(C=C1)N=C=S,3.92
CCOC1=CC=C(O)C=C1,1.81
S=C=NCC1=CC=CC=C1,3.16
CCCNC1=CC=CC=C1,2.45
CCCOC1=CC=CC=C1,3.18
CCC1=CC=C(C)C=C1,3.63
ClC1=CC=C(C=C1)C#N,2.47
OCC1=CC=C(O)C=C1,0.25
CNC1=CC=C(C)C=C1,2.15
COC1=CC=C(Cl)C=C1,2.78
CC(=O)C=CC1=CC=CO1,1.35
N#CC1=CC=C(C=C1)C#N,0.93
O=CC=CC1=CC=CO1,1.15
CCCC(O)CC,1.65
CCCC(=O)OC,1.29
CNC(=O)NC(C)=O,-0.7
OC(CO[N+]([O-])=O)CO[N+]([O-])=O,0.71
CCCCC(=O)OC,1.96
IC1=CC=C(I)C=C1,4.11
COC(=O)CCC(C)=O,-0.13
ICCI,2.71
CCNC,0.15
NNC=O,-2.05
CCSC,1.54
CSSC,1.77
CC(C)CC#N,1.07
CC=CC(C)=O,0.52
OCC[N+]([O-])=O,-0.42
CCNC(N)=O,-0.74
CCNC(N)=S,-0.21
CC(C)C[N+]([O-])=O,1.4
CC(C)SC(C)C,2.84
CC1=CC=C(C)N1,1.47
CC1=CC=C(C)O1,2.24
FC(F)(F)CN(CC(F)(F)F)N=O,2.15
NC1=CC(I)=CC=C1,2.86
OC1=CC=CC(I)=C1,2.93
ClCC1=CC(CCl)=CC=C1,2.72
N#CC1=CC(=CC=C1)C#N,0.8
BrC1=CC(Br)=CC(Br)=C1,4.51
NC1=CC(Cl)=CC(Cl)=C1,2.9
CC1=CC(=O)NC(=O)N1,-0.77
BrC1=CC=CN=C1,1.6
ClC1=CC=CN=C1,1.33
ClC1=CC=NC=C1,1.28
CN1CCCCC1,1.3
CCOC(=O)CCCCC(O)=O,0.91
CCCCC(C)O,1.76
CCCC[N+]([O-])=O,1.47
CCCOC(N)=O,0.36
CCCC#C,1.98
OCCCCl,0.5
ICCCI,3.02
CCCNC,0.84
COC(=O)CCCCC(=O)OC,1.03
CCCCC[N+]([O-])=O,2.01
ClCCCC#N,0.56
CCCCOC,1.66
CCOCCCl,0.98
C1C=CCC=C1,2.3
CC(C)COCC(C)C,2.78
CCCCCOC(C)=O,2.3
CCCCCC#N,1.66
CCCCOCC,2.03
CCCCSC#N,2.03
[O-][N+](=O)OCCO[N+]([O-])=O,1.16
CCCCCCCBr,4.36
CCCCCCCCl,4.15
CCOCCOCC,0.66
C1=C/C=C\C=C/C=C\1,3.08
N#CCCCCCCC#N,0.59
CCCCCCCCCCCCCC,7.2
CC(C)(C)C#N,1.08
[H][C@@]1(O[C@H]2C[C@@H](O)[C@]3(CO)[C@@]4([H])[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@]4([H])CC[C@]3(O)C2)C2=CC(=O)OC2)O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,-2
CCC1(N=C(O)N=C1O)C1=CC=CC=C1,1.53
CN(C)C(=O)N(C)C,0.19
CC1=CC=CC(C)=C1C(O)=O,2.21
COC1=C(CO)C(CO)=CN=C1C,-0.1
COC1=CC=CC(OC)=C1OC,1.53
ClC1=C(Cl)C(Cl)=C(Cl)C=C1,4.6
NC1=C(Cl)C(Cl)=C(Cl)C=C1,3.33
NC1=CC(Cl)=C(Cl)C(Cl)=C1Cl,4.27
ClC1=CC(Cl)=C(Cl)C(Cl)=C1,4.56
NC1=CC(Cl)=C(Cl)C(Cl)=C1,3.32
NC1=C(Cl)C=C(Cl)C=C1Cl,3.52
OC(=O)C1=CC=CN1,0.85
NC1=C(C=C(Cl)C=C1)C(O)=O,1.57
NC1=CC(=C(Cl)C=C1)[N+]([O-])=O,2.06
C1CNC2=C(C1)C=CC=C2,2.29
C1=CN(C=C1)C1=CC=CC=C1,3.08
S=C(NC1=CC=CC=C1)C1=CC=CC=C1,3.03
BrC1=CC(Br)=C(Br)C=C1Br,5.13
NC1=CC(Cl)=C(Cl)C=C1Cl,3.45
OCC1=CC=CS1,0.87
NNC(=O)C1=CC=C(C=C1)[N+]([O-])=O,0.35
CC=CC1=CC=CC=C1,3.35
CC(=S)NC1=CC=CC=C1,1.71
BrCCCC1=CC=CC=C1,3.72
ClN=C1C=CC(=O)C=C1,1.26
ON=C1C=CC(=O)C=C1,1.08
CC(=O)NC(=O)NC(C)=O,-0.68
CCCCCOC(N)=O,1.35
CCSCCSP(=S)(OC)OC,3.15
NC(=O)CF,-1.05
CNS(=O)(=O)C1=CC=C(C)C=C1,1.28
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)NCC(O)=O,2.12
CC(C)C1=C(N)C=CC=C1,2.12
CC1=CC=C(C=C1)C1=CC=CC=C1,4.63
CCCC1=C(O)C=CC=C1,2.93
CC1=CC(=O)C(O)=CO1,-0.59
[O-][N+](=O)C1=CC(I)=CC=C1,2.94
CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,2.73
NC(=O)C1=CC=CC(=C1)[N+]([O-])=O,0.77
CC(C)C1=CC=C(C=C1)C(C)=O,2.98
CCCC1=CC=C(O)C=C1,3.2
N#CCCC1=CC=CC=C1,1.72
C1COCO1,-0.37
CCCCCC[N+]([O-])=O,2.7
N#CCCCCCC#N,0.05
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.54
COC1=CN=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=C1,0.41
CS(=O)(=O)C1=C(F)C(F)=C(F)C(F)=C1F,1.11
CC1=C(F)C(F)=C(C(O)=O)C(F)=C1F,3.15
CC(=O)NC1=C(F)C(F)=C(F)C(F)=C1F,1.7
CC(CC(O)=O)N1N=NC2=CC=CC=C12,-0.2
OC(=O)CCN1N=NC2=CC=CC=C12,-0.63
OC(=O)CCCN1N=NC2=CC=CC=C12,0.01
CC1=CC(O)=CC(C)=C1O,1
NC(=O)NC1=CC=CC=C1F,0.88
FC(F)(F)C1=NC2=C(N1)C=C(Cl)C=C2,3.39
FC(F)S(=O)(=O)NC1=CC=CC=C1,1.95
CC(N)(CC1=CC=C(O)C=C1)C(O)=O,-1.89
NC(=O)NC1=CC=C(F)C=C1,1.04
NCCCCC(O)=O,-2.63
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,2.9
N1C=CN=C1C1=CC=CC=C1,1.88
CN=C(O)OC1=C(C)C=C(C)C(C)=C1,2.52
CNNCC1=CC=C(C=C1)C(=O)NC(C)C,0.06
CP(C)C1=CC=CC=C1,2.57
CC(C)C1=CC=C(O)C(=O)C=C1,1.89
NC(=O)OCCCC1=CC=CC=C1,1.96
O=C1CCCCCCN1,0.24
O=C1CCCCN1,-0.46
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.4
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.58
CN(C)P(=O)(N(C)C)N(C)C,0.28
CC(C)(CCC(O)=O)C(O)=O,0.67
NC(=O)CBr,-0.52
NC(=O)C(Cl)Cl,0.19
FC(F)(F)C(=O)C(F)(F)F,1.46
CN(N=O)C(N)=O,-0.03
CCN(CC)C(C)=O,0.34
CCOC(=O)N(C)C,0.89
CCCC(CC(C)=O)C(O)=O,1.31
CCCCC(CC)COC(=O)C(C)=C,4.54
CCCCNC(=N)NC(N)=N,-1.2
COC(=O)\C=C\C#CC#CC#CC,3.85
CCCCC#C,2.73
[O-][N+](=O)OCCOCCO[N+]([O-])=O,0.98
CCCCCCCCC(C)=O,3.73
CC1=CSC=N1,0.97
CC1=NC=CN1,0.24
[O-][N+]1=CC=CC=C1,-1.2
CN1C=CC=CC1=O,-0.23
O=C1C2C3CC1CC23,0.81
CN1C=CC(=O)C=C1,-1.22
CC1=CC=NC(N)=C1,0.56
CC1=NCCN1CCO,0.04
ClC1=CC(=O)C=CC1=O,0.84
IC1=CNC(=O)NC1=O,0.04
O=[I](=O)C1=CC=CC=C1,-1.33
CNC1=CC=CC(C)=C1,2.19
O\N=C\C1=CC=NC=C1,0.77
[O-][N+](=O)C1=CC=C(O1)C=O,1.01
NC(=O)C1=CC=C(Br)C=C1,1.76
CC(O)CC1=CC=CC=C1,1.97
O=N(=O)\C=C\C1=CC=CO1,1.56
CN1C=NC2=C(N)N=CN=C12,-0.03
CC1=CC(C)=C(C)C(C)=C1C,4.56
CC1=C(O)C(C)=C(C)C(O)=C1,1.69
CC1=CC(O)=C(C=C1)[N+]([O-])=O,2.31
COC1=CC=CC=C1N(C)C,1.63
NS(=O)(=O)C1=CC=C(Br)C=C1,1.36
COC1=CC=C(C=C1)N(C)C,1.42
ClC(Cl)(Cl)SC1=CC=CC=C1,3.78
NC(=O)NC1=CC(O)=CC=C1,0.36
CC(=O)OC1=CC(F)=CC=C1,1.74
CNC(O)=O.OC1=CC=CC=C1F,1.25
CC1=NC(=CN1CCO)[N+]([O-])=O,-0.59
CNC(O)=O.OC1=CC(F)=CC=C1,1.48
CC(=CC1=CC=CC=C1)[N+]([O-])=O,2.52
CN(C)C(=S)NC1=CC=CC=C1,1.04
CNC(O)=O.OC1=CC=C(F)C=C1,1.28
ClC1=CC=C(\C=C\N(=O)=O)C=C1,2.44
CCCCCCC1CCC(=O)O1,2.72
COC(OC)(OC)C1=CC=CC=C1,2.27
CCCN1C=NC2=C(N)N=CN=C12,0.74
CCCCN1N=NC2=CC=CC=C12,2.57
CN1C(=O)NC2=C(NC(=O)N2)C1=O,-0.57
OC(=N)C(=C\C1=CC=CC=C1)\C#N,1.56
CCC(=O)NC1=CC=C(Cl)C(Cl)=C1,3.07
NS(=O)(=O)NCCC1=CC=CC=C1,0.81
OC(=N)\C=C\C1=CC=C(O1)N(=O)=O,0.65
OCCOC1=CC=CC2=CC=CC=C12,2.5
CNC(=O)CCC(=O)C1=CN=CC=C1,-0.69
CC1=CC2=C(C=C[N+]([O-])=C2C=C1)[N+]([O-])=O,1.43
CC1=NN(C(C)=C1N=O)C1=CC=CC=C1,2.28
N1C2=CC=CC=C2N=C1C1=CC=CC=C1,3.24
OC(C1=CC=CC=C1)(C(F)(F)F)C(F)(F)F,3.41
CC1(C(O)=NC(=O)N=C1O)C1=CCCCC1,1.6
CC(C)(C)C1=CC(=O)C=C(C1=O)C(C)(C)C,4.42
CCCNC(C)C(=O)NC1=CC=CC=C1C,2.11
CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1,0.89
CC1=NS(=O)(=O)C2=C(N1)C=C(C=C2)C(F)(F)F,1.59
OC(=O)C1=C2C=CC=CC2=CC2=CC=CC=C12,3.85
CCC1(C(O)=NC(=O)N(C)C1=O)C1=CCCCC1,2.25
FC1=CC=C(C=C1)C(=O)NP(=O)(N1CC1)N1CC1,0.86
CC(CN1CCCCC1)C(=O)C1=CC=C(C)C=C1,3.65
CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)C1=CC=C(C)C=C1,3.9
COP(=S)(OC)SCN1C(=O)C2=C(C=CC=C2)C1=O,2.78
CC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,6.06
COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,0.91
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1,4.2
NS(=O)(=O)C1=C(Cl)C=C2NC(CC3CCCC3)NS(=O)(=O)C2=C1,1.27
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,3.2
[O-][N+](=O)C1=CC(=C2C(=C1)C(=O)C1=C2C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,2.4
FC1=CC=C(C=C1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1,3.03
NCC(F)(F)F,0.24
COP(C)(=O)OC,-0.61
CCC(=O)N(C)C,-0.11
CCN(N=O)C(N)=O,0.23
CCCN(CCC)C(=O)SCC,3.21
CC(C)CN(N=O)C(N)=O,1.04
CC(C)=CC=C(C)C,3.5
N#C\C=C\C#N,-0.25
NC1CC1,0.07
CC(=O)C1CC1,0.49
CCN1CCCCC1,1.75
C[C@H]1CCC[C@@H](C)N1,1.53
COC1=C(Cl)C=CC=C1,2.68
C[SiH](C)C1=CC=CC=C1,3.99
OC1=CC=C(C=C1)C#N,1.6
C=CC(=O)C1=CC=CC=C1,1.88
C[Si](C)(C)C1=CC=CC=C1,4.72
CCC1=CC=C(CO)C=C1,2.27
CC1(C)CCCC(C)(C)N1,2.15
NC12CC3CC(CC(C3)C1)C2,2.44
[H]C12CC3([H])CC([H])(C1)CC(O)(C2)C3,2.14
CC(C)(C)C1=CC=C(N)C=C1,2.7
C[Si](C)(C)CC1=CC=CC=C1,4.13
NC(=O)NC1=CC(F)=CC=C1,1.29
OC1=NC(=N)OC2=CC=CC=C12,0.27
OC(=O)C1=CNC2=CC=CC=C12,1.99
OC1=C(F)C(F)=C(F)C(F)=C1F,3.23
NC1=CC2=CC=CC=C2C=C1N,1.54
C1CC(CCN1)C1=CC=CC=C1,2.39
CCOC(=O)C(O)C1=CC=CC=C1,1.53
C1CC2=CC=CC=C2C2=CC=CC=C12,4.52
CCOC(=O)C1=CNC2=CC=CC=C12,3.04
O=C(N1CCCCC1)C1=CC=CC=C1,2.2
CN(N=O)C(=O)NC1=CC=C(F)C=C1,1.88
CC1=C2C=CC=CC2=CC2=CC=CC=C12,5.07
OC1=CC=CC=C1C=NC1=CC=CC=C1,3.09
CN=C(O)OC1=CC=CC(=C1)C(C)(C)C,2.93
CN1C(=O)NC(=O)C(CC=C)(CC=C)C1=O,1.55
CCO[Si](OCC)(OCC)C1=CC=CC=C1,2.99
CC1=C2C=CC=CC2=C(C)C2=CC=CC=C12,5.69
CCOP(=S)(OCC)SCSC1=CC=C(Cl)C=C1,5.33
NC1=NC2=C(N=CN2[C@H]2C[C@H](O)[C@@H](CO)O2)C(=S)N1,-0.56
CCOC(=O)C(=CC1=CC=C(F)C=C1)C(=O)OCC,3.1
O=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,2.83
CC(C)(C)C(=O)C(C)(C)C,3
CCCN(N=O)C(N)=O,0.3
OC(=N)CNC(=O)C=[N+]=[N-],-1.26
OCCOC(=O)C=C,-0.21
CN(C)CC(F)(F)F,1.06
ClCC#CCCl,2.01
CCCCCCCC(C)=O,3.14
CC1=CNC=N1,0.23
[O-][N+](=O)C1=CSC=C1,1.55
Cl[C@@H]1CCCC[C@H]1Cl,3.21
CSC1=NC=CC=N1,1.01
COC1=C(O)C=CC(O)=C1,0.47
NC(=O)C1=CC=C(F)C=C1,0.91
COC1=CC=CC(CCl)=C1,2.68
O=S1(=O)C=CC2=CC=CC=C12,0.88
S1C=CC=C1C1=CC=CC=C1,3.74
O1C=NN=C1C1=CC=CC=C1,1.31
NS(=O)(=O)C1=CC=C(I)C=C1,1.59
CC1=CC=C2C=CC=C(O)C2=N1,2.33
O=C1SSC(=C1)C1=CC=CC=C1,3.01
CC1=CC2=CC(C)=C(C)C=C2C=C1,4.73
CC(=O)OC1=CC=C(C=C1)[N+]([O-])=O,1.5
O=N(=O)\C=C\C1=CC=C(O1)N(=O)=O,1.3
COC1=CC=C(C=CC(O)=O)C=C1,2.68
O=C1CCCCCCCCCCC1,4.1
CC(=O)OC1=C2C=CC=CC2=CC=C1,2.78
OC(=O)CCC1=CNC2=CC=CC=C12,1.75
CCOC(=O)C1=CC(O)=C(O)C(O)=C1,1.3
SC(=N)N\N=C\C1=CC=C(O1)N(=O)=O,1.64
OC1=CC=C(OC2=CC=CC=C2)C=C1,3.35
CC1=C2C=CC3=CC=CC=C3C2=CC=C1,5.08
CC1=CC2=C(C=C1)C=CC1=C2C=CC=C1,5.15
O1C2=CC=CC=C2N=C1C1=CC=CC=C1,3.67
CCNC1=NC(SC)=NC(NC(C)C)=N1,2.98
CC1=C(N(CCF)CCCl)C(=O)NC(=O)N1,0.85
[O-][N+](=O)C1=CC=C(NC2=CC=CC=C2)C=C1,3.74
CON(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,2.64
COCCCNC1=NC(NC(C)C)=NC(SC)=N1,2.82
CCS(=O)(=O)C1=CC=C(C2=C1C=CC=C2)S(N)(=O)=O,1.24
OC1N=C(C2=CC=CC=C2Cl)C2=CC(Cl)=CC=C2NC1=O,2.39
CN1C2=CC=C(Cl)C=C2C(=NC(O)C1=O)C1=CC=CC=C1,2.19
CSC1=CC=CC=C1C1=NCC(O)=NC2=C1C=C(Cl)C=C2,2.99
CS(=O)(=O)C1=CC=C(C=C1)[C@H](O)[C@H](CO)NC(=O)C(Cl)Cl,-0.27
COC1=CC=CC=C1N1CCN(CCCC(O)C2=CC=C(F)C=C2)CC1,3.4
CC(C)C(N=C(O)OCC1=CC=CC=C1)C(O)=NC(CC1=CC=C(O)C=C1)C(O)=O,2.43
[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])C[N@](C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC,3.7
[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C)[C@@]1([H])[C@](O)([C@H](OC(=O)CN(C)C)[C@]2(CC)C=CC3)C(=O)OC)[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC,4.02
NC(CC#N)=C(C#N)C#N,-0.13
CC(=C)C(=O)OCCO,0.47
CCCCN(N=O)C(N)=O,1.04
CC(=O)OC(OC(C)=O)C=C,0.78
CCCCCCCCC=C,5.7
BrC1=CSC=C1,2.62
CN1CCCC1=O,-0.38
CCC1=CC=CS1,2.87
O=CC1=CC=NC=C1,0.43
C1CC1C1=CC=CC=C1,3.27
[Na+].[O-]S(=O)C1=CC=CC=C1,-3.54
OC1=CC=CC(=C1)C#N,1.7
OCC1=CC(Cl)=CC=C1,1.94
OCC1=CC=C(Cl)C=C1,1.96
CN1C=CC(=O)N(C)C1=O,-0.54
CCC1=C(C)C=C(C)C=C1,4.47
[Br-].CCCC[N+]1=CC=CC=C1,-2.69
O=N(=O)\C=C\C1=CC=CS1,1.96
COC1=CC=C(C=C1)C#N,1.7
CN1C(C)=CC2=CC=CC=C12,2.82
CC(=O)OC1=C(C)C=CC=C1C,2.32
CC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,5.62
COC1=CC=CC(C(O)=O)=C1O,1.94
CC(=O)NCCC1=CC=CC=C1,1.19
[O-][N+](=O)C1=CC(Cl)=C(Cl)C(Cl)=C1Cl,3.93
CC1=NC2=C(C=CC=C2[N+]([O-])=O)C=C1,1.99
CC(=O)NC1=C(C=C(Cl)C=C1)[N+]([O-])=O,1.78
OC(=O)\C=C\C1=CC=C(C=C1)[N+]([O-])=O,2.12
CC(C)(OC1=CC=C(Cl)C=C1)C(O)=O,2.57
CC(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1,3.72
O=N(=O)\C=C\C1=CC(=CC=C1)N(=O)=O,1.82
S(SC1=CC=CC=C1)C1=CC=CC=C1,4.41
CCCCCCN1N=NC2=CC=CC=C12,3.7
S1C2=CC=CC=C2N=C1C1=CC=CC=C1,4.26
OC1=C(C=C(C=C1)C1=CC=CC=C1)[N+]([O-])=O,3.71
CCNC1=NC(SC)=NC(NC(C)(C)C)=N1,3.74
OC(NC1CCCCC1)=NC1=CC=CC=C1,2.77
CC1NC2=C(C=C(C(Cl)=C2)S(N)(=O)=O)S(=O)(=O)N1,0.08
CCN(CC)CCNC(=O)C1=CC=C(N)C(Cl)=C1,1.7
NC1=C2N=CN([C@@H]3O[C@H](CCl)[C@@H](O)[C@H]3O)C2=NC=N1,-0.06
CCSCCSP(=O)(OC)OC,1.02
OC(C(F)(F)F)C(F)(F)F,1.66
CCC(=C)C=O,1.24
CC(O)COC(=O)C(C)=C,0.97
CCCOP(OCCC)OCCC,2.26
CCCCN(CCCC)N=O,2.63
CCCN(C)N=O,0.56
CCCOC(=O)CCC(=O)OCCC,2.16
COC(=O)CCCO,-0.06
CN(C)CCNC(=O)C=C,-0.25
CCCCN(C)C,1.7
CC(=O)OCCBr,1.11
CCCCO[N+]([O-])=O,2.15
OCCCCCl,0.85
NCCCCCCC(O)=O,-3.03
Cl.CCCCCCCCCCCCN,1.85
CCCCCCCCCCCCCCCCCCCCCC(=O)OC,10.2
CN1C=CC=N1,0.23
O=NN1CCCC1,-0.19
O=C1CCCC=C1,0.61
COC1=NC=CC=N1,0.23
CC(=O)N1CCCC1=O,-0.05
O=NN1CCCCCC1,0.92
CC1=C2NC=CC2=CC=C1,2.56
OC1=C(Cl)C=CC(Cl)=C1Cl,3.77
OC1=CC(Cl)=CC(Cl)=C1Cl,3.84
CN1C=NC(=C1Br)[N+]([O-])=O,0.36
NC(=O)C1=C(O)C=CC=N1,0.65
CCC1=C(C)C(C)=CC=C1,4.34
NC1=NC2=CC=CC=C2N1,0.91
OC1=NC2=CC=CC=C2S1,1.76
CCC1=CC(C)=CC(C)=C1,4.55
CCC1=CC(C)=C(C)C=C1,4.5
CC(=O)SC1=CC=CC=C1,2.23
O=C1CCCCCCCN1,0.67
CC1=CC(=O)C(C)=C(C)C1=O,1.82
OC1=C(Cl)C(Cl)=CC(Cl)=C1Cl,3.88
NNC(=O)C1=C(O)C=CC=C1,0.6
CN1C(CO)=CN=C1N(=O)=O,-0.35
OCC1CC1C1=CC=CC=C1,1.95
CN(CC1=CC=CC=C1)N=O,1.55
C=CC(=O)OC1=CC=CC=C1,1.94
CC(C)(C)C(=O)C1=CC=CC=C1,3
COC1=C(Cl)C(Cl)=C(Cl)C=C1Cl,4.75
COC1=CC=CC2=C1N=CC=C2,1.84
OCCN1N=NC2=CC=CC=C12,0.5
COC1=CC(Cl)=C(Cl)C(Cl)=C1Cl,4.51
CNC(=O)N(C)C1=CC=CC=C1,1.02
O=C1NOC(=C1)C1=CC=CC=C1,2.55
C1=CC=C(C=C1)C1=CC=NC=C1,2.59
CCC1=CC=C2C=CC=CC2=C1,4.38
CC(C)OC(=O)C1=CC=CC=C1,3.18
COC(=O)NC1=CC=C(Cl)C=C1,2.55
CNC(=O)CCC1=CC=CC=C1,1.17
CC1=CC=C(OCC(O)=O)C=C1,1.86
O=C1C=CC(=O)N1C1=CC=CC=C1,1.09
COC(=O)C1=CNC2=CC=CC=C12,2.57
CNC(=O)OC1=CC=CC=C1C#N,0.86
CNC(=O)OC1=CC=CC(=C1)C#N,0.97
COC1=CC=C(C=CC(C)=O)C=C1,2.25
CCOP(=O)(CC)SC1=CC=CC=C1,2.11
CCOP(=S)(CC)SC1=CC=CC=C1,3.94
COC1=C(OC)C(Cl)=C(Cl)C(Cl)=C1Cl,4.86
CN1C2=C(NC(=O)N2)C(=O)N(C)C1=O,-0.52
O=S(C1=CC=CC=C1)C1=CC=CC=C1,2.06
ClC1=CC=C(NN=C(C#N)C#N)C=C1,3.39
C(OC1=CC=CC=C1)C1=CC=CC=C1,3.79
O=C1CCCCCCCCCCCN1,2.92
NC1=CC2=CC=CC=C2C2=CC=CC=C12,3.56
OC(=O)C1=C(C=CC=C1)C1=CC=CC=C1,2.89
CCOC(=O)[C@@H](N)CC1=CC=C(O)C=C1,0.72
CCOP(=O)(OCC)N=C1SCC(C)S1,1.04
COP(=O)(OC)OC1=CC=C(C=C1)[N+]([O-])=O,1.33
COC1=NN(CSP(=S)(OC)OC)C(=O)S1,2.2
NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](CO)O1,-1.77
OC[C@H]1O[C@H](C[C@@H]1O)N1C=CC(=O)NC1=O,-1.51
CC1=CC=C(C=C1)C1=NC2=C(N1)C=CC=N2,3.02
ClC1=CC=C(C=C1)C1=NC2=C(N1)C=CC=N2,2.95
FC1=CC=C(C=C1)C1=NC2=C(N1)C=CC=N2,2.52
COP(=S)(OC)SCSC1=CC=C(Cl)C=C1,4.82
NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC=N1,-0.55
NC1=NC2=C(N=CN2[C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)N1,-1.3
COP(=O)(OC)SCN1N=NC2=CC=CC=C2C1=O,0.78
CCOP(=O)(OCC)OC1=NC(=NC(C)=C1)C(C)C,2.07
OC(NS(=O)(=O)C1=CC=C(Cl)C=C1)=NC1CCCCC1,3.38
