,SMILES,Kow
3249,CON(C)C(=O)NC1=CC=C(Cl)C=C1,2.3
3250,CCOC(=O)C1=CC(=O)NC(=O)N1,0.68
3251,O=C(NC1=CC=CC=C1)C1=CN=CC=C1,1.73
3252,CCC1=C(C)C=CC(C)=C1,4.43
3253,ClC1=CC=C(OC(=O)N2CCCC2)C=C1,3.38
3254,OC(=O)C1CC1,0.63
3255,CCCCCC1NC2=CC(=C(C=C2S(=O)(=O)N1)S(N)(=O)=O)C(F)(F)F,2.66
3256,CC(CC(=O)C1=CC=CC=C1)C(O)=O,1.62
3257,CSC1=CC(N)=CC=C1,1.45
3258,CC1=NC2=C(N1)C=C(C=C2)[N+]([O-])=O,1.94
3259,CCC1=CC=CC=C1OCC(O)=O,2.53
3260,OC(=O)CC1=CC=C(I)C=C1,2.64
3261,COC1=CC=CC(CC(O)=O)=C1,1.5
3262,OC(=O)COC1=CC=C(C=C1)[N+]([O-])=O,1.48
3263,OC(=O)COC1=CC(Br)=CC=C1,2.22
3264,C=CCNC(=O)NCC=C,0.64
3265,COC1=CC2=C(C=C1)N(C)C(N)=N2,0.87
3266,OCC1=CC(Cl)=C(Cl)C=C1,2.74
3267,CC(C)OP(=O)OC(C)C,0.45
3268,BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1,2.05
3269,CC(C)C1=CC=C(C=C1)[N+]([O-])=O,3.45
3270,ClC1=CNC(=O)NC1=O,-0.35
3271,OC(=O)CCCC1=CC=CC=C1,2.42
3272,O=C(NC(=O)C1=CC=CC=C1)NC1=CC=CC=C1,3.39
3273,CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)NCN2,-0.22
3274,NS(=O)(=O)C1=CC2=C(NC(CCl)NS2(=O)=O)C=C1Cl,0.11
3275,NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1Cl,0.93
3276,CCC1NC2=C(C=C(C(Cl)=C2)S(N)(=O)=O)S(=O)(=O)N1,0.3
3277,COC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,5.45
3278,ClC1=CC=CC2=C(Cl)C=CC=C12,4.67
3279,ClC1=C2C=CC=CC2=C(Cl)C=C1,4.8
3280,S1C=CN=C1C1=CC=CC=C1,2.77
3281,CC1(O)OC(=O)C2=CC=CC=C12,0.81
3282,CC(=O)OC1=CC=CC=C1Br,2.2
3283,CCCCCCCCOP(C)(=O)OCCCCCCCC,6.13
3284,[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1,4.64
3285,[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=C(Cl)C=C2Cl)C=C1,4.97
3286,FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1,5.86
3287,C1CN=C(NC2=CC=CC=C2)N1,1.01
3288,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12C,4.16
3289,COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl,4.28
3290,CCCCN(CC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,5.29
3291,O=COC1=CC=CC=C1,1.26
3292,N#CCCCCCCCCC#N,1.75
3293,CCOC(=O)C=CC1=CC=C(O1)[N+]([O-])=O,2.1
3294,[O-][N+](=O)C1=CC=C(O1)\C=C\C=O,0.96
3295,COC(=O)\C=C\C1=CC=C(O1)N(=O)=O,1.65
3296,COC(=O)C1=CC=CC(=C1)C(O)=O,1.83
3297,OC(=O)C1=CC=CC(=C1)C#N,1.48
3298,OC(=O)CC1=CC(=CC=C1)[N+]([O-])=O,1.45
3299,COC1=CC=C(OCC(O)=O)C=C1,1.23
3300,NC1=CC=CC(CO)=C1,-0.05
3301,CC1=C(OCC(O)=O)C=CC=C1,1.98
3302,CCC1=CC(OCC(O)=O)=CC=C1,2.25
3303,CC(C)C1=CC(OCC(O)=O)=CC=C1,2.59
3304,CCCCC1=CC(OCC(O)=O)=CC=C1,3.18
3305,CC(C)(C)C1=CC(OCC(O)=O)=CC=C1,2.96
3306,OC(=O)COC1=CC=C(C=C1)C1CCCCC1,3.79
3307,OC(=O)COC1=CC=CC(=C1)C1=CC=CC=C1,3.18
3308,OC(=O)COC1=CC2=C(CCC2)C=C1,2.33
3309,OC(=O)COC1=CC2=C(CCCC2)C=C1,2.67
3310,OC(=O)COC1=CC=CC(=C1)C(O)=O,1.11
3311,CC(=O)C1=CC=CC=C1OCC(O)=O,1.25
3312,OC(=O)CC1=CC(Cl)=CC=C1,2.09
3313,OC(=O)CC1=CC=C(Cl)C=C1,2.12
3314,OC(=O)CC1=CC(Br)=CC=C1,2.37
3315,OC(=O)CC1=CC=C(Br)C=C1,2.31
3316,OC(=O)CC1=CC(I)=CC=C1,2.62
3317,OC(=O)CC1=CC(=CC=C1)C#N,1.18
3318,CC(=O)C1=CC(OCC(O)=O)=CC=C1,0.98
3319,CC(=O)C1=CC=C(OCC(O)=O)C=C1,0.87
3320,OC(=O)COC1=CC=C(C=C1)C#N,0.93
3321,OC(=O)COC1=CC=CC(O)=C1,0.76
3322,OC(=O)COC1=CC=C(O)C=C1,0.65
3323,COC1=C(OCC(O)=O)C=CC=C1,0.98
3324,OC(=O)COC1=C(C=CC=C1)[N+]([O-])=O,1.13
3325,OC(=O)COC1=CC=CC(=C1)[N+]([O-])=O,1.37
3326,OC(=O)COC1=CC=CC(=C1)N=C(O)C1=CC=CC=C1,1.99
3327,OC(=O)COC1=CC=C(Br)C=C1,2.45
3328,OC(=O)C(I)OC1=CC=CC=C1,2.33
3329,OC(=O)COC1=CC=CC(I)=C1,2.44
3330,OC(=O)COC1=CC=C(I)C=C1,2.69
3331,OC(=O)COC1=CC=CC=C1Br,2.04
3332,OC(=O)COC1=CC=CC(=C1)C#N,0.95
3333,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(C)=O,2.35
3334,CNC(=O)OCC1=CC=CC(COC(=O)NC)=N1,0.24
3335,CC1=C(O)C(CO)=C(OP(O)(O)=O)C=N1,-0.64
3336,NC1=C(C=CC=C1)C#N,1.4
3337,N#C\C=C\C1=CC=CC=C1,1.96
3338,C1CCN(CC1)\N=C\C1=CC=CC=C1,3.04
3339,NC(=O)C1=CC=C(C=C1)C(F)(F)F,1.71
3340,NC(=O)C1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)N1CCCCC1,2.02
3341,ClC1=C(Cl)C(C#N)=C(Cl)C(C#N)=C1Cl,3.05
3342,NC1=NC2=CC=CC=C2C(N)=N1,1.0
3343,CC1=CC(=CC=C1)S(N)(=O)=O,0.85
3344,NNC(=O)C1=C(N)C=CC=C1,-0.18
3345,CCNC1=NC(NC(C)C)=NC(Cl)=N1,2.61
3346,CCN(CC)C1=NC(NC(C)C)=NC(Cl)=N1,3.94
3347,CCNC1=NC(Cl)=NC(=N1)N(CC)CC,3.34
3348,COC1=C(Cl)C=CC(Cl)=C1C(O)=O,2.21
3349,CC(C)N(C(=O)CCl)C1=CC=CC=C1,2.18
3350,COC(=O)NC1=CC(Cl)=C(Cl)C=C1,3.32
3351,CCCCC(CC)COC(=O)COC1=C(Cl)C=C(Cl)C=C1,5.78
3352,CCCSC(=O)N(CCC)CCC,3.84
3353,ClC1=CC=CC(=N1)C(Cl)(Cl)Cl,3.41
3354,CN(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,2.36
3355,FC(F)(F)C1=CC(NC(=O)CC2=CC=CC=C2)=CC=C1,3.84
3356,CCCCC(=O)CC(=O)CCCC,3.56
3357,CNC(=O)OC1=CC=CC=C1,1.24
3358,COC(=O)NC1=CC=C(C=C1)[N+]([O-])=O,2.12
3359,CC(O)=NC(CC1=CC=C(O)C=C1)C(O)=N,-0.87
3360,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(C=C1)[N+]([O-])=O,2.04
3361,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=CC=CC=C2O1,7.57
3362,CC(C)N=C(O)\C=C\C1=CC=C(O1)N(=O)=O,1.34
3363,CCCCC1C(=O)NC(=O)NC1=O,0.77
3364,OC1=CC2=C(NC=C2)C=C1,1.11
3365,CN1C2=C(C=C(F)C=C2)C(=NCC1=O)C1=CC=C(Cl)C=C1,3.1
3366,CCCCOC(=O)C1=CC=C(C=C1)C(=O)OCCCC,5.53
3367,NC(=O)NC1=CC=C(Br)C=C1,1.98
3368,NC(=O)NC1=CC(Cl)=CC=C1,1.82
3369,OC(=NC(=O)C1=CC=CC=C1O)C1=CC=CC=C1O,1.92
3370,CC1=C(C=CC=C1C(O)=O)[N+]([O-])=O,2.16
3371,FC1=CC=C(C=C1)C1=CCNCC1,2.37
3372,CN1CCC(CN2C3=CC=CC=C3SC3=C2C=CC=C3)C1,5.23
3373,CN(C)C(=O)NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,3.7
3374,CC1CCCCC1NC(=O)NC1=CC=CC=C1,3.8
3375,COC1=C(Cl)C(Cl)=CC=C1,3.24
3376,COC1=C(Cl)C=CC=C1Cl,3.14
3377,CC(=C)C(=O)OCC(C)(C)COC(=O)C(C)=C,2.79
3378,OC(=O)C1C2=CC=CC=C2C2=C1C=CC=C2,2.8
3379,NC(N)=NC1=CC=CC=C1,0.53
3380,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,3.86
3381,CCCCCN1C=NC2=C(N)N=CN=C12,1.79
3382,CNC.OC(=O)COC1=C(Cl)C=C(Cl)C=C1,0.65
3383,CCSC(=O)N(CC(C)C)CC(C)C,4.15
3384,NC(=O)C1=C(Cl)C=CC=C1Cl,0.77
3385,ClC1=C(Cl)C=C(NC(=O)NC2=CC=CC=C2)C=C1,4.7
3386,CC(O)=NC1=CC=C(O)C(C)=C1C,0.57
3387,CN1C2=CC=C(C=C2C(=NCC1=O)C1=CC=CC=C1)[N+]([O-])=O,2.16
3388,CC(C)C(C#N)C1=CC=C(Cl)C=C1,3.41
3389,CC(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,0.93
3390,O=C1NC(=O)C2=C1C=CC(=C2)C1=CC=CC=C1,2.97
3391,CCOC(=O)CCC1=CC=CC=C1,2.73
3392,CN1C2=C(C=C(F)C=C2)C(=NCC1=O)C1=CC=CC=C1F,2.41
3393,CCOC(=O)C(=CC1=CC=CC=C1)C#N,2.43
3394,CCCCCCCCC=CCCCCCCCC(O)=O,7.64
3395,CCCCCCCCOC(N)=O,2.84
3396,CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C3=CC=CC=C3N=C2C=C1NC1=CC=C(Cl)C=C1,7.66
3397,CNC(=O)OC1=CC(C)=C(C=C1)N(C)C,1.9
3398,CNC(=O)OC1=CC(C)=C(SC)C(C)=C1,2.92
3399,BrC1=NC(Br)=C(Br)N1,1.96
3400,[H][C@@]12COC3=CC(O)=CC=C3[C@]1([H])OC1=C2C=C2OCOC2=C1,2.61
3401,CC1=CN=CN=C1,0.01
3402,NCCCC1=CC=CC=C1,1.83
3403,FCCCC1=CC=CC=C1,2.95
3404,CC1=CC(C=C)=C(C)C=C1,4.16
3405,CC1=C(C=C(O)C=C1)[N+]([O-])=O,2.18
3406,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.3
3407,COC(=O)CCCC1=CC=CC=C1,2.77
3408,N#CCCCC1=CC=CC=C1,2.21
3409,COC(=O)CCCCC(C)=O,0.55
3410,CC(=O)CCC1CC1,1.5
3411,COCCCC1=CC=CC=C1,2.7
3412,CC(=O)NC1=CC=C(C)C=C1C,1.46
3413,CC(=O)NC1=C(C)C=CC(C)=C1,1.47
3414,CC(=O)NC1=CC(C)=CC(C)=C1,2.17
3415,ClC1=CC=CC(=C1)C1=CC(Cl)=CC=C1,5.27
3416,ClC1=CC=C(C=C1)C1=CC=C(Cl)C=C1,5.23
3417,ClC1=CC=C2C=CC=CC2=C1Cl,4.42
3418,ClC1=CC=C2C=CC=C(Cl)C2=C1,4.56
3419,ClC1=CC=CC2=CC=CC(Cl)=C12,4.3
3420,ClC1=C(Cl)C=C2C=CC=CC2=C1,4.42
3421,OC1=C2C=CC=CC2=C(Cl)C=C1Cl,4.23
3422,CC(=O)NC1=CC=CC=C1NC(C)=O,-0.03
3423,ClC1=C(Cl)C(Cl)=C(C(Cl)=C1Cl)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,8.27
3424,ClC1=C(C=CC=C1)C1=CC=CC=C1,4.53
3425,ClC1=CC=CC(=C1)C1=CC=CC=C1,4.58
3426,ClC1=CC=C(C=C1)C1=CC=CC=C1,4.61
3427,OC(=O)CCC(=O)C1=CC=CC=C1,1.3
3428,CCCCOC(=O)C1=CC=CC=C1O,4.63
3429,CCN(CC)CC1=CN=CC=C1,1.01
3430,CN(C)CC1=CN=CC=C1,0.49
3431,S=C1NCCCN1,-0.68
3432,CN1C(=O)C(=O)C2=CC=CC=C12,0.58
3433,IC1=CC=C(C=C1)N=C=S,4.22
3434,C\C=C\C#CC#CC#C\C=C\C(Cl)CO,3.91
3435,FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2)C1=CC=C(F)C=C1,6.3
3436,FC1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2,3.91
3437,COC(=O)COC1=CC=CC=C1,1.41
3438,BrC1=CC(=O)C2=CC=CC=C2C1=O,2.44
3439,FCS(=O)(=O)NC1=CC=CC=C1,1.35
3440,[O-][N+](=O)C1=CNN=C1,0.59
3441,CCCNC1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,3.65
3442,CC(C)C1=CC=CC(C(C)C)=C1O,3.79
3443,OC(=O)CC1=CC(=CC=C1)C(O)=O,1.14
3444,COC1=CC(OCC(O)=O)=CC=C1,1.38
3445,NCCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,4.47
3446,COC1=CC=C(OC)C(Cl)=C1,2.69
3447,CCOP(=S)(OC1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1,4.78
3448,COP(=S)(OC)OC1=C(Cl)C=C(Br)C(Cl)=C1,5.21
3449,CC(=O)NC1=C(C=CC=C1)C1=CC=CC=C1,2.02
3450,BrC1=CC=CC(=C1)C1=CC=CC=C1,4.85
3451,[O-][N+](=O)C1=CC=CC(=C1)C1=CC=CC=C1,3.87
3452,CCC(C)OC(N)=O,0.65
3453,CCCCCCOC(N)=O,1.85
3454,C(C1=CC=CC=C1)C1=CC=NC=C1,2.62
3455,NC1=C(I)C=C(C=C1)C(O)=O,2.36
3456,CN(C)C1=CC=C(C=C1)C(C)=O,2.1
3457,CC1=CC=C(C)C2=C(C)C=CC=C12,4.9
3458,ClC1=CC=C(C=C1)N=C=S,3.91
3459,BrC1=CC=CC(=C1)N=C=S,4.12
3460,OC1=CC=C(C=C1)N=C=S,2.74
3461,[O-][N+](=O)C1=CC=C(C=C1)N=C=S,3.62
3462,OC(=O)C1=CC=C(C=C1)N=C=S,3.52
3463,CN(C)C1=CC=C(C=C1)N=C=S,3.96
3464,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.94
3465,ClC1=CC(Cl)=C(Cl)C(=C1Cl)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl,7.73
3466,CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N=C1N,-2.01
3467,CC(=O)C1=CC=CC(Br)=C1,2.47
3468,CC(=O)C1=C(Cl)C=CC=C1,2.09
3469,CC(=O)C1=CC=CC=C1Br,2.28
3470,CC(=O)\C=C\C1=CC=CC=C1F,2.34
3471,COC(=O)NC1=CC(Cl)=CC=C1,2.58
3472,CC(=O)NC1=CC(Cl)=C(Cl)C=C1,3.0
3473,CCCC(=O)NC1=CC(Cl)=C(Cl)C=C1,3.77
3474,CCCCC(O)=NC1=CC(Cl)=C(Cl)C=C1,4.17
3475,CCCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO,3.6
3476,O=C1C(C(=O)C2=CC=CC=C12)C1=CC=C(C=C1)C1=CC=CC=C1,4.79
3477,CC(CO)CO,0.24
3478,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,2.42
3479,CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H]1OC(C)=O)N1N=CC(=O)NC1=O,-0.2
3480,COC1=CC(CCN)=CC(OC)=C1OCC1=CC=CC=C1,2.4
3481,ClC1=NC(Cl)=C(Cl)C(Cl)=C1Cl,3.53
3482,OCC1=C(O)C(Br)=CC(Br)=C1,2.72
3483,CCCCCCCCC1=CC=CC=C1,6.3
3484,COC(=O)NC1=CC(=CC=C1)[N+]([O-])=O,2.0
3485,CC(=O)NC1=C(C)C=CC=C1C,1.07
3486,CC(=O)NC1=CC(C)=C(C)C=C1,2.1
3487,ClC1=CC2=CC(Cl)=CC=C2C=C1,4.81
3488,CCOC(=O)C1=CC=CN1,1.73
3489,CCOC(=O)C1=CNC=C1C,2.14
3490,CC1=CC2=C(C=C1C)C(=O)C=CC2=O,2.49
3491,O=C1NC(=O)C(=O)N1C1=CC=CC=C1,0.6
3492,CCSC(=O)N1CCCCCC1,3.21
3493,NN1CCCCC1,-0.28
3494,CNP(=O)(OC)OC1=C(Cl)C=C(Cl)C(Cl)=C1,3.06
3495,CCNP(=O)(OC)OC1=C(Cl)C=C(Cl)C(Cl)=C1,3.18
3496,CCCNP(=O)(OC)OC1=C(Cl)C=C(Cl)C(Cl)=C1,3.7
3497,CCCCNP(=O)(OC)OC1=C(Cl)C=C(Cl)C(Cl)=C1,4.18
3498,COP(=O)(NCC(C)C)OC1=C(Cl)C=C(Cl)C(Cl)=C1,3.86
3499,COP(=O)(NC(C)(C)C)OC1=C(Cl)C=C(Cl)C(Cl)=C1,3.83
3500,COP(N)(=O)OC1=C(Cl)C=C(Cl)C(Cl)=C1,2.53
3501,CC1=NC=CC(=C1)C#N,0.81
3502,OC(=O)C1=CC=C(OC2=CC=CC=C2)C=C1,3.91
3503,CC(=O)OCC1=CC=C(C)C=C1,2.44
3504,CNC1=C2C=CC=CC2=CC=C1,2.88
3505,COC1=C2C=CC=CC2=CC=C1,3.45
3506,O=C1CNC(=O)N1C1=CC=CC=C1,0.04
3507,NC(=S)C1=CC=CC=C1,1.49
3508,ClC1=C(Cl)C2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2C(Cl)=C1Cl,8.5
3509,CC(=O)CCCC1=CC=CC=C1,2.42
3510,NC1=CC=CC(=C1)C#N,1.07
3511,[H][C@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@]([H])(O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)CCCC,3.87
3512,COP(=O)(OC)C1=CC=CC=C1,0.95
3513,OCCC(F)(F)F,0.39
3514,CCCCCCCCC#N,3.12
3515,OC(=O)C1=CC=CC=C1OC1=CC=CC=C1,3.11
3516,NC1=CC=CC2=C(N)C=CC=C12,0.89
3517,NC(=O)C1=CC=CC2=CC=CC=C12,1.88
3518,FC(F)(F)C1=NC2=C(C=CC(Cl)=C2)S(=O)(=O)N1,1.65
3519,FC1=CC=C(C=C1)N1CCNCC1,1.28
3520,COP(=O)(OC)OC1=CC(Cl)=C(C=C1)[N+]([O-])=O,1.83
3521,COP(=O)(OC)OC1=CC(C)=C(C=C1)[N+]([O-])=O,1.69
3522,CCCC1CNC(C1)C(O)=NC(C(C)O)C1OC(SC)C(O)C(O)C1O,0.04
3523,CCCC1CC(N(CC)C1)C(O)=NC(C(C)O)C1OC(SC)C(O)C(O)C1O,1.02
3524,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C1CC2CC1C=C2,1.95
3525,CCOC(=O)C(=CC1=CC=CC=C1F)C(=O)OCC,3.04
3526,[O-][N+](=O)C1=CC(F)=CC(F)=C1,2.03
3527,OC(=O)CCCCC1=CC=CC=C1,2.94
3528,CC(C)CC(=O)NC(N)=O,0.45
3529,CS(=O)(=O)CC#N,-1.42
3530,COC1=CC=C(C=C1)N=C=S,3.58
3531,FC(F)(F)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1,3.1
3532,S=C1CCCN1,-0.05
3533,OC1=CC=C(C=CC1=O)N=O,0.83
3534,CC1=CC(=O)C(O)=C(C)O1,0.44
3535,OC1=NCC(=O)N1CC1=CC=CC=C1,0.82
3536,CC(C)N(C(C)C)C(=O)SCC(Cl)=CCl,4.49
3537,CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,4.6
3538,CC1=CC(OC2=CC=C(C=C2)[N+]([O-])=O)=CC=C1,4.4
3539,CCCC(C)C(=O)NC1=CC=C(C)C(Cl)=C1,4.31
3540,CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12,4.38
3541,CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,5.0
3542,COC1=CC=C(C=C1)N1C(=O)CCC1=O,0.15
3543,CCCOC(=O)C1=CC=CC=C1,3.01
3544,COC1=CC=C(C=CC(O)=O)C=C1OC,2.34
3545,OCC1=C(O)C=CC(Br)=C1,1.72
3546,FC(F)(F)C1=NC2=CC(Cl)=C(Cl)C=C2N1,3.49
3547,FC(F)(F)C1=NC2=C(Cl)C(Cl)=C(Cl)C=C2N1,3.87
3548,FC(F)(F)C1=NC2=C(N1)C(Br)=C(Br)C(Br)=C2Br,4.81
3549,FC(F)(F)C1=NC2=C(N1)C=CC=C2Cl,2.93
3550,CC(=O)OC1=CC=C(C=C1)C(O)=O,1.48
3551,CC(O)=NC1=CC(=O)C2=CC=CC=C2C1=O,1.29
3552,NC1=CC(=O)C2=C(C=CC=C2)C1=O,1.77
3553,COC1=CC(=O)C2=C(C=CC=C2)C1=O,1.35
3554,CC1=CC=C(C=C1)C(N)=S,2.01
3555,COC1=CC=C(C=C1)C(N)=S,1.63
3556,[O-][N+](=O)C1=CC(=C2C(C=CC=C2[N+]([O-])=O)=C1)[N+]([O-])=O,2.3
3557,NC(=O)N(CCCl)N=O,0.57
3558,CCCCF,2.58
3559,OC(=O)C=CC1=CC=C2OCOC2=C1,2.59
3560,CCC1(CC=C)C(=O)NC(=O)NC1=O,0.95
3561,NC1=C(O)C=C(C=C1)C(O)=O,0.5
3562,COC1=C(O)C=CC(CCO)=C1,0.47
3563,C[C@H](CCC=C(C)C)CC=O,3.83
3564,ClC12C3(Cl)C4(Cl)C5(Cl)C(Cl)(C1(Cl)C4(Cl)Cl)C2(Cl)C(Cl)(Cl)C35Cl,6.89
3565,[Na+].CCCCCCCCCCCCS([O-])(=O)=O,0.96
3566,ClC(Cl)C(C1=CC=CC=C1)C1=CC=CC=C1,4.51
3567,CCC(C)NP(=O)(OC)OC1=C(Cl)C=C(Cl)C(Cl)=C1,3.99
3568,OC1=C(C=C(C=C1)[N+]([O-])=O)C(=O)NC1=CC=CC=C1,3.66
3569,ClC1=CC=CC(=C1)N=C=S,3.36
3570,COC1=C2C=CC=CC2=CC2=CC=CC=C12,4.36
3571,COC1=CC(Br)=CC=C1,3.03
3572,CCCCCCCCCC(CC)C1=CC=CC=C1,8.1
3573,ClC1=CC=CN=C1Cl,2.11
3574,ClC1=CC=CC(Cl)=N1,2.15
3575,ClC1=CC(Cl)=C(Cl)N=C1Cl,3.32
3576,CCCCNCC1=CC=CC=C1,2.59
3577,OCCCC1=NC2=CC=CC=C2N1,1.25
3578,CCCCOP(C)(=O)OCCCC,3.26
3579,N[C@@H](CC1=CC=C(N)C=C1)C(O)=O,-2.2
3580,CC1=CC=C(C)C(O)=C1C,2.67
3581,OC1=C(C=O)C=CC(Cl)=C1,2.49
3582,CCOC(=O)C1=C(N=CC=N1)C(=O)OCC,0.65
3583,CCN(CC)C(=O)CC1=CC=CC=C1,2.4
3584,CN1C=NC2=CC=CC=C2C1=O,0.69
3585,OC1=C(Br)C(O)=C(Br)C=C1Br,4.37
3586,ClC1=CC(Cl)=C(C=C1)C1=C(Cl)C=C(Cl)C=C1,6.29
3587,CCCCOC1=CC=C(CC(=O)NO)C=C1,2.08
3588,OS(=O)(=O)NC1=CN=CC=C1,-0.49
3589,COC1=CC=CC=C1C(N)=O,0.86
3590,CC1=CC(N2N=C3C=CC=CC3=N2)=C(O)C=C1,4.31
3591,COC(=O)C(CC1=CC=C(O)C=C1)N=C(C)O,0.33
3592,CCCCCC(=O)NN,0.48
3593,ClC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,5.25
3594,O=C1N2CCCCC2=NC2=CC=CC=C12,1.52
3595,COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1OC,0.7
3596,COC(=O)C1=NC=NC=C1,-0.27
3597,NCC#C,-0.43
3598,NC(=S)C1=CC=CC=C1N,0.99
3599,CN(C)CCOC1=CC=CC(C)=C1,2.05
3600,ClC1=CC(Cl)=CN=C1,2.56
3601,NC1=CC(Cl)=C(C=C1)C(O)=O,1.33
3602,COC1=C(O)C=C(Cl)C(Cl)=C1,3.26
3603,COP(=S)(OC)OC1=CC=C(C=C1Cl)[N+]([O-])=O,3.58
3604,CC(=O)N1C=CN=C1,-0.34
3605,CC1=CC2=C(NC(=O)C(=O)N2)C=C1C,1.34
3606,CC(=O)\C=C\C1=CC(F)=CC=C1,2.25
3607,NC1=CC(Br)=C(C=C1)C(O)=O,1.49
3608,CC1=C(N)C=CC(=C1)C(O)=O,1.37
3609,CC1=C(C=CC(N)=C1)C(O)=O,1.14
3610,NC1=CC(OCC=C)=C(C=C1)C(O)=O,1.25
3611,CCCOC1=C(C=CC(N)=C1)C(O)=O,1.53
3612,COC1=C(C=CC(N)=C1)C(O)=O,0.45
3613,[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OS(O)(=O)=O)C1=CC(=O)OC1,-0.14
3614,CNC(=S)N(C)C,0.1
3615,CC(=C)C(=O)OCC1=CC=CC=C1,2.53
3616,O=C1C2=CC=CC=C2C(=O)C2=C1C=CC1=C2C=CC=C1,4.4
3617,NC1=C2C=CC=CC2=[N+]([O-])C=C1,0.05
3618,CCOP(=O)(OCC)OC1=CC=CC=C1,1.64
3619,CN(C)P(C)(=O)N(C)C,-0.67
3620,CC1(C)OC2=CC=CC=C2C=C1,3.31
3621,[Br-].C[N+]1=CC=CC2=CC=CC=C12,-2.64
3622,OC(=O)C1=C(C=CC(Cl)=C1)[N+]([O-])=O,2.13
3623,OC(=O)C1=CC(=CC=C1Cl)[N+]([O-])=O,2.03
3624,CC1=NO[N+]([O-])=C1C,0.23
3625,CCC1C(=O)NC(=O)NC1=O,-0.35
3626,CCN(CC)CCNC1=CC(Cl)=C(C)C=C1,4.14
3627,NC(=S)C1=CC=C(Cl)C=C1,2.4
3628,CCOC(=O)C1=CC=CC=N1,0.87
3629,CSC1=CC=CC(=C1)N=C(C)O,2.14
3630,COC(=O)C1=CC=C(Br)O1,1.84
3631,[O-][N+](=O)C1=CN=CC=C1,0.6
