,SMILES,WS_value,LogWS
1936,Clc1ccc(Cl)c2cc(Cl)c(Cl)cc12,0.0081,-2.091514981
1937,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2ccc[s]2)CC1,76.0,1.880813592
1938,CC(C)(C)S(=O)(=O)CSP(=S)(OCC)OCC,408.0,2.610660163
1939,CNC(=O)N1C=C(F)C(=O)NC1=O,620.0,2.792391689
1940,Cc1cc(Cl)c(OP(=S)(OC)OC)c(Cl)c1,1.1,0.041392685
1941,COc1c(O)cc(Cl)c(Cl)c1Cl,306.0,2.485721426
1942,COC(=O)C(C)N(c1c(C)cccc1C)C(=O)c1ccco1,230.0,2.361727836
1943,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C,8400.0,3.924279286
1944,CN(SN(C)C(=O)O/N=C(\C)/SC)C(=O)O/N=C(\C)/SC,35.0,1.544068044
1945,CN1C=C(C(=O)C(=C1)c1ccccc1)c1cc(ccc1)C(F)(F)F,12.0,1.079181246
1946,OC(c1ccccc1Cl)(c1ccc(Cl)cc1)c1c[n]c[n]c1,14.0,1.146128036
1947,CCCC1COC(C[n]2c[n]c[n]2)(O1)c1ccc(Cl)cc1Cl,110.0,2.041392685
1948,CCC1COC(C[n]2c[n]c[n]2)(O1)c1ccc(Cl)cc1Cl,80.0,1.903089987
1949,CCN(Cc1c(F)cccc1Cl)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,0.07,-1.15490196
1950,OC(c1ccccc1Cl)(c1ccc(F)cc1)c1c[n]c[n]c1,26.0,1.414973348
1951,CCCCNC(=O)N1C=C(F)C(=O)NC1=O,820.0,2.913813852
1952,CC(C)N(C(=O)CSP(=S)(OC)OC)c1ccc(Cl)cc1,13.6,1.133538908
1953,CCCCCCCCCc1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1,0.77,-0.113509275
1954,NC(=O)COC(=O)c1ccccc1,4100.0,3.612783857
1955,CCNC(=O)COC(=O)c1ccccc1,1200.0,3.079181246
1956,CCN(CC)C(=O)COC(=O)c1ccccc1,2000.0,3.301029996
1957,Clc1cc(Cl)c(cc1)-c1ccc(Cl)c(Cl)c1Cl,0.00783,-2.106238238
1958,CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12,11.0,1.041392685
1959,Nc1[n]c(NC2CC2)[n]c(N)[n]1,13000.0,4.113943352
1960,CC(C)Oc1cc(ccc1)NC(=O)c1ccccc1C(F)(F)F,6.53,0.814913181
1961,CCOC(=O)C(C)Oc1ccc(cc1)Oc1[n]c2ccc(Cl)cc2o1,0.9,-0.045757491
1962,Clc1cc2Oc3cc(Cl)c(Cl)c(Cl)c3Oc2cc1,0.00043,-3.366531544
1963,Cc1cccc(C)c1N(C[n]1ccc[n]1)C(=O)CCl,430.0,2.633468456
1964,"CC(Cc1ccc(cc1)C(C)(C)C)CN1C[C@@H](C)O[C@@H](C)C1 |o1:16,19|",4.3,0.633468456
1965,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)[n]1cc[n]c1,34.0,1.531478917
1966,CCOC(=O)CNc1[n]c(Cl)[n]c(NC(C)C)[n]1,750.0,2.875061263
1967,CC(=O)Nc1cc(c(cc1N=Nc1c(Br)cc(cc1[N+]([O-])=O)[N+]([O-])=O)OC)N(CC=C)CCC#N,0.000688,-3.162411562
1968,CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c1cccc(c1)Oc1ccccc1,0.005,-2.301029996
1969,CCCCOC(=O)C(C)Oc1ccc(cc1)Oc1ccc(c[n]1)C(F)(F)F,1.0,0.0
1970,CC(C)[C@H](C(=O)OC(C#N)c1cccc(c1)Oc1ccccc1)c1ccc(cc1)OC(F)F,0.06,-1.22184875
1971,CC1C(N=Nc2ccc(Cl)cc2[N+]([O-])=O)=C(O)N(CC)C(=O)C=1C#N,0.0739,-1.131355562
1972,COC(=O)C(C)N(c1c(C)cccc1C)C(=O)Cc1ccccc1,37.0,1.568201724
1973,CCOC(=O)NCCOc1ccc(cc1)Oc1ccccc1,6.0,0.77815125
1974,Nc1c(Cl)c(ccc1[N+]([O-])=O)Oc1ccccc1,2.5,0.397940009
1975,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1[n]c(C)cc(C)[n]1,244.0,2.387389826
1976,Cc1[n]c(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC)[n]c([n]1)OC,9500.0,3.977723605
1977,Clc1cc(cc(Cl)c1)-c1c(Cl)c(Cl)cc(Cl)c1Cl,0.00194,-2.71219827
1978,CC(C)(C)[C@@H](O)[C@H](Cc1ccc(Cl)cc1Cl)[n]1c[n]c[n]1,9.0,0.954242509
1979,CC(=O)Oc1ccccc1C(=O)OCSC,550.0,2.740362689
1980,CC(=O)Oc1ccccc1C(=O)OCS(C)(=O)=O,110.0,2.041392685
1981,CCOC(=O)C(C)Oc1ccc(cc1)Oc1c[n]c2cc(Cl)ccc2[n]1,0.3,-0.522878745
1982,OC(C[n]1c[n]c[n]1)(c1ccccc1F)c1ccc(F)cc1,130.0,2.113943352
1983,"CC(C)(C)[C@@H](O)[C@@H](Cc1ccc(Cl)cc1)[n]1c[n]c[n]1 |o1:4,6|",26.0,1.414973348
1984,COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1[n]c(cc([n]1)OC)OC,120.0,2.079181246
1985,O=C(Nc1cc(Cl)c(F)c(Cl)c1F)NC(=O)c1c(F)cccc1F,0.019,-1.721246399
1986,"C[C@@]12CC[C@@](C[C@@H]1OCc1ccccc1C)(O2)C(C)C |o1:1,4,6|",63.0,1.799340549
1987,Cc1cc(C)c(C2CC(O)=C(C(=O)C2)C(CC)=NOCC)c(C)c1,5.0,0.698970004
1988,CCCCCCCCCCCCN1CC(CC1=O)C(=O)OC,13.1,1.117271296
1989,NS(=O)(=O)c1cc2c(SCCC2=O)[s]1,70.0,1.84509804
1990,NS(=O)(=O)c1cc2c([s]1)S(=O)(=O)CCC2=O,270.0,2.431363764
1991,CNC(=O)COC(=O)c1ccccc1,3700.0,3.568201724
1992,CCCNC(=O)COC(=O)c1ccccc1,640.0,2.806179974
1993,CN(C)C(=O)COC(=O)c1ccccc1,8800.0,3.944482672
1994,NS(=O)(=O)c1ccc(cc1)SCCO,3500.0,3.544068044
1995,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)CCO,6600.0,3.819543936
1996,NS(=O)(=O)c1ccc(cc1)SCCCO,1400.0,3.146128036
1997,CC(C)(O)CCSc1ccc(cc1)S(N)(=O)=O,400.0,2.602059991
1998,NS(=O)(=O)c1ccc(cc1)SCCCCCO,600.0,2.77815125
1999,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)CCCO,7200.0,3.857332496
2000,CC(C)(O)CCS(=O)(=O)c1ccc(cc1)S(N)(=O)=O,3500.0,3.544068044
2001,NS(=O)(=O)c1cc(c(cc1)SCCO)[N+]([O-])=O,500.0,2.698970004
2002,NS(=O)(=O)c1cc(c(cc1)SCCCO)[N+]([O-])=O,100.0,2.0
2003,NS(=O)(=O)c1cc(F)c(cc1)SCCO,6000.0,3.77815125
2004,NS(=O)(=O)c1cc(F)c(cc1)SCCCO,900.0,2.954242509
2005,NS(=O)(=O)c1cc(F)c(cc1)SCCCCO,1000.0,3.0
2006,NS(=O)(=O)c1cc(F)c(cc1)S(=O)(=O)CCO,3300.0,3.51851394
2007,NS(=O)(=O)c1cc(F)c(cc1)S(=O)(=O)CCCO,6600.0,3.819543936
2008,CCCCCCN1CC(CC1=O)C(O)=O,7460.0,3.872738827
2009,COc1ccc(cc1)C(=O)c1cc([s]c1)S(N)(=O)=O,10.0,1.0
